-122.4049968,37.77552969,-122.4041737,37.77470662,0.754765988
-122.407466,37.78376039,-122.406643,37.78293732,0.752932372
-122.4091122,37.78540653,-122.4082891,37.78458346,0.727039257
-122.4025276,37.77552969,-122.4017045,37.77470662,0.705910475
-122.418989,37.75248372,-122.4181659,37.75166065,0.701985026
-122.4198121,37.76153749,-122.418989,37.76071442,0.688846819
-122.4165198,37.78293732,-122.4156967,37.78211425,0.675552703
-122.4321581,37.76236056,-122.4313351,37.76153749,0.667755452
-122.4099352,37.78458346,-122.4091122,37.78376039,0.659622668
-122.4156967,37.78211425,-122.4148737,37.78129118,0.659347499
-122.4156967,37.78293732,-122.4148737,37.78211425,0.657503904
-122.4222813,37.76647592,-122.4214582,37.76565285,0.640309223
-122.4124044,37.78211425,-122.4115814,37.78129118,0.635322905
-122.4156967,37.78376039,-122.4148737,37.78293732,0.630151177
-122.4198121,37.76482978,-122.418989,37.76400671,0.628970262
-122.4206351,37.78046811,-122.4198121,37.77964504,0.625084674
-122.418989,37.78622961,-122.4181659,37.78540653,0.623386861
-122.4272197,37.7697682,-122.4263966,37.76894513,0.622912239
-122.4132275,37.78622961,-122.4124044,37.78540653,0.61890414
-122.4099352,37.78376039,-122.4091122,37.78293732,0.612483959
-122.4099352,37.78293732,-122.4091122,37.78211425,0.608652245
-122.4148737,37.78458346,-122.4140506,37.78376039,0.602979569
-122.4058199,37.78376039,-122.4049968,37.78293732,0.597577591
-122.4107583,37.78211425,-122.4099352,37.78129118,0.594105618
-122.4181659,37.78540653,-122.4173429,37.78458346,0.593565702
-122.418989,37.78869882,-122.4181659,37.78787575,0.584451272
-122.4124044,37.78458346,-122.4115814,37.78376039,0.581490744
-122.4115814,37.78540653,-122.4107583,37.78458346,0.568770584
-122.407466,37.78705268,-122.406643,37.78622961,0.567686267
-122.4058199,37.78622961,-122.4049968,37.78540653,0.567283416
-122.4321581,37.78046811,-122.4313351,37.77964504,0.567064912
-122.4132275,37.78376039,-122.4124044,37.78293732,0.559489023
-122.4082891,37.78869882,-122.407466,37.78787575,0.558061576
-122.3885354,37.74260688,-122.3877123,37.74178381,0.553270975
-122.4148737,37.80598329,-122.4140506,37.80516022,0.549359145
-122.4115814,37.78211425,-122.4107583,37.78129118,0.549350437
-122.4107583,37.78458346,-122.4099352,37.78376039,0.544157889
-122.418989,37.75330679,-122.4181659,37.75248372,0.544071121
-122.4132275,37.78458346,-122.4124044,37.78376039,0.542514834
-122.406643,37.75659907,-122.4058199,37.755776,0.541366213
-122.4198121,37.78622961,-122.418989,37.78540653,0.538628717
-122.4198121,37.76400671,-122.418989,37.76318364,0.537288164
-122.4091122,37.78211425,-122.4082891,37.78129118,0.536818855
-122.4198121,37.77635276,-122.418989,37.77552969,0.531916587
-122.4206351,37.76565285,-122.4198121,37.76482978,0.530349645
-122.406643,37.78705268,-122.4058199,37.78622961,0.5299031
-122.4140506,37.78129118,-122.4132275,37.78046811,0.529862572
-122.4148737,37.78293732,-122.4140506,37.78211425,0.529248767
-122.418989,37.78540653,-122.4181659,37.78458346,0.528983516
-122.407466,37.78787575,-122.406643,37.78705268,0.527939781
-122.4165198,37.78211425,-122.4156967,37.78129118,0.522097792
-122.4058199,37.78540653,-122.4049968,37.78458346,0.51979913
-122.406643,37.78293732,-122.4058199,37.78211425,0.518795328
-122.4165198,37.78376039,-122.4156967,37.78293732,0.518149624
-122.4099352,37.78129118,-122.4091122,37.78046811,0.517550907
-122.418989,37.76482978,-122.4181659,37.76400671,0.514628863
-122.4124044,37.78376039,-122.4115814,37.78293732,0.51377193
-122.4082891,37.78705268,-122.407466,37.78622961,0.512784982
-122.4181659,37.78622961,-122.4173429,37.78540653,0.512470418
-122.4198121,37.76647592,-122.418989,37.76565285,0.504567667
-122.4058199,37.78705268,-122.4049968,37.78622961,0.504427181
-122.4082891,37.78787575,-122.407466,37.78705268,0.503574364
-122.418989,37.78376039,-122.4181659,37.78293732,0.498489324
-122.4091122,37.78293732,-122.4082891,37.78211425,0.496737936
-122.4198121,37.78540653,-122.418989,37.78458346,0.493904675
-122.4099352,37.78540653,-122.4091122,37.78458346,0.492175944
-122.4132275,37.78293732,-122.4124044,37.78211425,0.489982961
-122.4148737,37.78129118,-122.4140506,37.78046811,0.48571288
-122.407466,37.78869882,-122.406643,37.78787575,0.485309727
-122.4115814,37.78293732,-122.4107583,37.78211425,0.484496655
-122.442858,37.78540653,-122.442035,37.78458346,0.48372066
-122.4198121,37.78458346,-122.418989,37.78376039,0.482229108
-122.4091122,37.78046811,-122.4082891,37.77964504,0.480384356
-122.4124044,37.78293732,-122.4115814,37.78211425,0.480258568
-122.4206351,37.78787575,-122.4198121,37.78705268,0.475939475
-122.4156967,37.78129118,-122.4148737,37.78046811,0.47500038
-122.4140506,37.78622961,-122.4132275,37.78540653,0.471671899
-122.406643,37.78458346,-122.4058199,37.78376039,0.467579746
-122.4198121,37.76318364,-122.418989,37.76236056,0.46646303
-122.4148737,37.78376039,-122.4140506,37.78293732,0.465834526
-122.4107583,37.78376039,-122.4099352,37.78293732,0.46103395
-122.4198121,37.78705268,-122.418989,37.78622961,0.460658725
-122.4206351,37.78622961,-122.4198121,37.78540653,0.458330901
-122.4082891,37.78129118,-122.407466,37.78046811,0.457312736
-122.4099352,37.78622961,-122.4091122,37.78540653,0.455902611
-122.4140506,37.78540653,-122.4132275,37.78458346,0.453492045
-122.4115814,37.78458346,-122.4107583,37.78376039,0.452157506
-122.4132275,37.78211425,-122.4124044,37.78129118,0.450615709
-122.4049968,37.78705268,-122.4041737,37.78622961,0.447799094
-122.3885354,37.78376039,-122.3877123,37.78293732,0.447786183
-122.4181659,37.80598329,-122.4173429,37.80516022,0.444051539
-122.4198121,37.78376039,-122.418989,37.78293732,0.441140547
-122.4140506,37.78376039,-122.4132275,37.78293732,0.438149945
-122.3877123,37.75824521,-122.3868893,37.75742214,0.436213112
-122.406643,37.78787575,-122.4058199,37.78705268,0.434875674
-122.4124044,37.78622961,-122.4115814,37.78540653,0.433681034
-122.4148737,37.77964504,-122.4140506,37.77882197,0.432021426
-122.4041737,37.78293732,-122.4033507,37.78211425,0.431738869
-122.4156967,37.77882197,-122.4148737,37.7779989,0.43145429
-122.406643,37.75742214,-122.4058199,37.75659907,0.418887874
-122.4033507,37.78540653,-122.4025276,37.78458346,0.418340503
-122.4206351,37.78952189,-122.4198121,37.78869882,0.416424906
-122.4181659,37.78458346,-122.4173429,37.78376039,0.415148556
-122.4206351,37.76647592,-122.4198121,37.76565285,0.412423089
-122.4091122,37.78787575,-122.4082891,37.78705268,0.409943609
-122.407466,37.75659907,-122.406643,37.755776,0.409560605
-122.407466,37.78952189,-122.406643,37.78869882,0.409135051
-122.4362735,37.79939873,-122.4354504,37.79857566,0.407185436
-122.4140506,37.78046811,-122.4132275,37.77964504,0.403918148
-122.4198121,37.75906828,-122.418989,37.75824521,0.402442854
-122.4140506,37.77964504,-122.4132275,37.77882197,0.40222719
-122.3868893,37.71956091,-122.3860662,37.71873784,0.401965938
-122.4082891,37.79446031,-122.407466,37.79363724,0.401888496
-122.4214582,37.78787575,-122.4206351,37.78705268,0.399252373
-122.4156967,37.78458346,-122.4148737,37.78376039,0.398124952
-122.4140506,37.78293732,-122.4132275,37.78211425,0.398042216
-122.4082891,37.78211425,-122.407466,37.78129118,0.396803024
-122.4115814,37.78376039,-122.4107583,37.78293732,0.396031064
-122.4198121,37.76071442,-122.418989,37.75989135,0.395854574
-122.4156967,37.77964504,-122.4148737,37.77882197,0.395609693
-122.4107583,37.78540653,-122.4099352,37.78458346,0.394188409
-122.4222813,37.76318364,-122.4214582,37.76236056,0.391542583
-122.4140506,37.78458346,-122.4132275,37.78376039,0.391306304
-122.4206351,37.76482978,-122.4198121,37.76400671,0.390599491
-122.407466,37.78293732,-122.406643,37.78211425,0.389609258
-122.4198121,37.75989135,-122.418989,37.75906828,0.389015396
-122.4206351,37.78705268,-122.4198121,37.78622961,0.384664646
-122.4091122,37.79857566,-122.4082891,37.79775259,0.383424441
-122.4107583,37.78129118,-122.4099352,37.78046811,0.381680672
-122.4214582,37.78869882,-122.4206351,37.78787575,0.380836796
-122.4058199,37.78787575,-122.4049968,37.78705268,0.379410753
-122.4156967,37.78046811,-122.4148737,37.77964504,0.376270687
-122.4198121,37.78787575,-122.418989,37.78705268,0.376204867
-122.4082891,37.78046811,-122.407466,37.77964504,0.375366852
-122.4346273,37.76400671,-122.4338043,37.76318364,0.373301833
-122.4214582,37.78458346,-122.4206351,37.78376039,0.368835685
-122.4091122,37.78869882,-122.4082891,37.78787575,0.368719662
-122.4198121,37.78869882,-122.418989,37.78787575,0.367284451
-122.4165198,37.7779989,-122.4156967,37.77717583,0.365895093
-122.418989,37.78705268,-122.4181659,37.78622961,0.359768715
-122.4082891,37.78293732,-122.407466,37.78211425,0.359715076
-122.4107583,37.80680636,-122.4099352,37.80598329,0.35933873
-122.406643,37.78869882,-122.4058199,37.78787575,0.359208231
-122.418989,37.76400671,-122.4181659,37.76318364,0.356748108
-122.4132275,37.78705268,-122.4124044,37.78622961,0.356153238
-122.3926508,37.72203012,-122.3918277,37.72120705,0.356095846
-122.407466,37.75742214,-122.406643,37.75659907,0.355811162
-122.4156967,37.80680636,-122.4148737,37.80598329,0.35434413
-122.4091122,37.78622961,-122.4082891,37.78540653,0.354313642
-122.4091122,37.78705268,-122.4082891,37.78622961,0.354290555
-122.4132275,37.7779989,-122.4124044,37.77717583,0.353273262
-122.4206351,37.78540653,-122.4198121,37.78458346,0.352659762
-122.4049968,37.78458346,-122.4041737,37.78376039,0.351703928
-122.4214582,37.78622961,-122.4206351,37.78540653,0.349917874
-122.4132275,37.78129118,-122.4124044,37.78046811,0.348973052
-122.4222813,37.76565285,-122.4214582,37.76482978,0.347539862
-122.4222813,37.76482978,-122.4214582,37.76400671,0.346797321
-122.4206351,37.76729899,-122.4198121,37.76647592,0.346749853
-122.4148737,37.78211425,-122.4140506,37.78129118,0.344336018
-122.4173429,37.77964504,-122.4165198,37.77882197,0.3442942
-122.4214582,37.77552969,-122.4206351,37.77470662,0.343975501
-122.4165198,37.77882197,-122.4156967,37.7779989,0.342200068
-122.4082891,37.78952189,-122.407466,37.78869882,0.341654069
-122.3984122,37.71956091,-122.3975892,37.71873784,0.340724009
-122.4181659,37.78705268,-122.4173429,37.78622961,0.340340786
-122.4099352,37.76647592,-122.4091122,37.76565285,0.339701906
-122.4198121,37.78952189,-122.418989,37.78869882,0.339109443
-122.418989,37.76565285,-122.4181659,37.76482978,0.335823434
-122.406643,37.78376039,-122.4058199,37.78293732,0.335244261
-122.4033507,37.78622961,-122.4025276,37.78540653,0.335048027
-122.4181659,37.78376039,-122.4173429,37.78293732,0.33380461
-122.4222813,37.74260688,-122.4214582,37.74178381,0.333701919
-122.4082891,37.77717583,-122.407466,37.77635276,0.333692357
-122.4222813,37.78869882,-122.4214582,37.78787575,0.33146646
-122.4173429,37.71297634,-122.4165198,37.71215327,0.330257909
-122.4115814,37.77635276,-122.4107583,37.77552969,0.329564531
-122.4412119,37.7170917,-122.4403888,37.71626862,0.32948832
-122.418989,37.75906828,-122.4181659,37.75824521,0.329459723
-122.4140506,37.76071442,-122.4132275,37.75989135,0.329125058
-122.4173429,37.78293732,-122.4165198,37.78211425,0.328430562
-122.4115814,37.7779989,-122.4107583,37.77717583,0.328036017
-122.4148737,37.78540653,-122.4140506,37.78458346,0.327250349
-122.4329812,37.78046811,-122.4321581,37.77964504,0.32514475
-122.4214582,37.78952189,-122.4206351,37.78869882,0.324328943
-122.4165198,37.77964504,-122.4156967,37.77882197,0.324296108
-122.4263966,37.75989135,-122.4255736,37.75906828,0.323047208
-122.4140506,37.80598329,-122.4132275,37.80516022,0.320184316
-122.4115814,37.78622961,-122.4107583,37.78540653,0.319300321
-122.4675502,37.71379941,-122.4667271,37.71297634,0.319085248
-122.4354504,37.76153749,-122.4346273,37.76071442,0.318466572
-122.4198121,37.77552969,-122.418989,37.77470662,0.318433752
-122.418989,37.75989135,-122.4181659,37.75906828,0.317968091
-122.4091122,37.75330679,-122.4082891,37.75248372,0.317628987
-122.465904,37.77306048,-122.4650809,37.77223741,0.316726607
-122.407466,37.80680636,-122.406643,37.80598329,0.316037151
-122.4124044,37.78046811,-122.4115814,37.77964504,0.314940422
-122.4667271,37.77223741,-122.465904,37.77141434,0.312297174
-122.4815424,37.74425302,-122.4807193,37.74342995,0.311822763
-122.4173429,37.71215327,-122.4165198,37.7113302,0.310666766
-122.4222813,37.74342995,-122.4214582,37.74260688,0.310001741
-122.4173429,37.77717583,-122.4165198,37.77635276,0.309760893
-122.407466,37.77059127,-122.406643,37.7697682,0.309424222
-122.3992353,37.79363724,-122.3984122,37.79281417,0.308870381
-122.4181659,37.78869882,-122.4173429,37.78787575,0.305924253
-122.4091122,37.78952189,-122.4082891,37.78869882,0.305767809
-122.4041737,37.78540653,-122.4033507,37.78458346,0.304398759
-122.4140506,37.78211425,-122.4132275,37.78129118,0.303498855
-122.4206351,37.77141434,-122.4198121,37.77059127,0.302956317
-122.4041737,37.78787575,-122.4033507,37.78705268,0.302843134
-122.4107583,37.76647592,-122.4099352,37.76565285,0.302362688
-122.406643,37.78952189,-122.4058199,37.78869882,0.302154897
-122.4173429,37.78622961,-122.4165198,37.78540653,0.302132205
-122.4140506,37.78705268,-122.4132275,37.78622961,0.301679235
-122.407466,37.79034496,-122.406643,37.78952189,0.300642557
-122.4107583,37.80598329,-122.4099352,37.80516022,0.300568729
-122.4181659,37.76482978,-122.4173429,37.76400671,0.298946295
-122.4165198,37.78458346,-122.4156967,37.78376039,0.295767055
-122.4181659,37.75248372,-122.4173429,37.75166065,0.295115912
-122.4099352,37.78787575,-122.4091122,37.78705268,0.294284595
-122.4329812,37.78376039,-122.4321581,37.78293732,0.293914555
-122.4321581,37.77964504,-122.4313351,37.77882197,0.290440007
-122.4354504,37.72449933,-122.4346273,37.72367626,0.289691611
-122.4041737,37.78458346,-122.4033507,37.78376039,0.289392925
-122.4025276,37.77964504,-122.4017045,37.77882197,0.289359496
-122.4049968,37.78787575,-122.4041737,37.78705268,0.287777509
-122.4206351,37.76894513,-122.4198121,37.76812206,0.287339045
-122.430512,37.77882197,-122.4296889,37.7779989,0.286189157
-122.407466,37.78129118,-122.406643,37.78046811,0.285979405
-122.4214582,37.76565285,-122.4206351,37.76482978,0.285843243
-122.4214582,37.78705268,-122.4206351,37.78622961,0.285072227
-122.418989,37.76071442,-122.4181659,37.75989135,0.285039444
-122.4222813,37.76400671,-122.4214582,37.76318364,0.283438815
-122.4148737,37.77552969,-122.4140506,37.77470662,0.283175028
-122.4173429,37.78540653,-122.4165198,37.78458346,0.282089638
-122.4757809,37.72861468,-122.4749578,37.72779161,0.28192398
-122.4321581,37.76153749,-122.4313351,37.76071442,0.281136867
-122.453558,37.76894513,-122.4527349,37.76812206,0.280623824
-122.4173429,37.77882197,-122.4165198,37.7779989,0.279049284
-122.4313351,37.78376039,-122.430512,37.78293732,0.278774795
-122.4198121,37.75248372,-122.418989,37.75166065,0.277780939
-122.4058199,37.77882197,-122.4049968,37.7779989,0.275863964
-122.4181659,37.75659907,-122.4173429,37.755776,0.275405361
-122.4362735,37.72367626,-122.4354504,37.72285319,0.274864123
-122.4025276,37.78622961,-122.4017045,37.78540653,0.274697938
-122.418989,37.78952189,-122.4181659,37.78869882,0.2743978
-122.4099352,37.78705268,-122.4091122,37.78622961,0.274312416
-122.4354504,37.76071442,-122.4346273,37.75989135,0.274176938
-122.4140506,37.77552969,-122.4132275,37.77470662,0.273818876
-122.4206351,37.76318364,-122.4198121,37.76236056,0.272431647
-122.3975892,37.75906828,-122.3967661,37.75824521,0.272200784
-122.4354504,37.76236056,-122.4346273,37.76153749,0.272045355
-122.418989,37.80351408,-122.4181659,37.80269101,0.271526073
-122.4165198,37.78869882,-122.4156967,37.78787575,0.270277521
-122.4198121,37.76729899,-122.418989,37.76647592,0.269976431
-122.4099352,37.78046811,-122.4091122,37.77964504,0.269915246
-122.4107583,37.78622961,-122.4099352,37.78540653,0.269724582
-122.407466,37.78046811,-122.406643,37.77964504,0.268883813
-122.4280428,37.78540653,-122.4272197,37.78458346,0.268529143
-122.4156967,37.76565285,-122.4148737,37.76482978,0.267887575
-122.407466,37.79857566,-122.406643,37.79775259,0.266497403
-122.4461503,37.78046811,-122.4453273,37.77964504,0.265410285
-122.4091122,37.74425302,-122.4082891,37.74342995,0.26496979
-122.4008815,37.78787575,-122.4000584,37.78705268,0.264803562
-122.4132275,37.77635276,-122.4124044,37.77552969,0.264780556
-122.418989,37.76153749,-122.4181659,37.76071442,0.264710687
-122.4214582,37.76647592,-122.4206351,37.76565285,0.263216959
-122.4313351,37.78458346,-122.430512,37.78376039,0.263047494
-122.418989,37.77635276,-122.4181659,37.77552969,0.260987436
-122.4370966,37.80104487,-122.4362735,37.8002218,0.260875598
-122.4132275,37.78046811,-122.4124044,37.77964504,0.259482401
-122.418989,37.75166065,-122.4181659,37.75083758,0.259470437
-122.4107583,37.78787575,-122.4099352,37.78705268,0.259295557
-122.4346273,37.76153749,-122.4338043,37.76071442,0.258765801
-122.4255736,37.77882197,-122.4247505,37.7779989,0.258199777
-122.4107583,37.8084525,-122.4099352,37.80762943,0.257888883
-122.4124044,37.78705268,-122.4115814,37.78622961,0.257443761
-122.4041737,37.79857566,-122.4033507,37.79775259,0.25717762
-122.4165198,37.77552969,-122.4156967,37.77470662,0.256983374
-122.4025276,37.78787575,-122.4017045,37.78705268,0.256422875
-122.4148737,37.78622961,-122.4140506,37.78540653,0.256396758
-122.4107583,37.80762943,-122.4099352,37.80680636,0.25607267
-122.4486195,37.73602231,-122.4477965,37.73519924,0.255821797
-122.4206351,37.76400671,-122.4198121,37.76318364,0.25552485
-122.4321581,37.79775259,-122.4313351,37.79692952,0.254258019
-122.406643,37.79857566,-122.4058199,37.79775259,0.254114845
-122.4173429,37.78458346,-122.4165198,37.78376039,0.253002243
-122.4313351,37.79528338,-122.430512,37.79446031,0.25232644
-122.4173429,37.78376039,-122.4165198,37.78293732,0.251399929
-122.4338043,37.78705268,-122.4329812,37.78622961,0.251088018
-122.4206351,37.78458346,-122.4198121,37.78376039,0.250948743
-122.4181659,37.76400671,-122.4173429,37.76318364,0.250686255
-122.4058199,37.7919911,-122.4049968,37.79116803,0.250189034
-122.4107583,37.78705268,-122.4099352,37.78622961,0.24943665
-122.418989,37.78293732,-122.4181659,37.78211425,0.249141858
-122.4222813,37.79034496,-122.4214582,37.78952189,0.248792569
-122.4140506,37.80680636,-122.4132275,37.80598329,0.248772451
-122.4288659,37.78540653,-122.4280428,37.78458346,0.248586576
-122.4231044,37.76400671,-122.4222813,37.76318364,0.248130495
-122.4156967,37.80598329,-122.4148737,37.80516022,0.248069502
-122.4173429,37.77470662,-122.4165198,37.77388355,0.247771763
-122.4313351,37.77059127,-122.430512,37.7697682,0.247637742
-122.406643,37.77964504,-122.4058199,37.77882197,0.24746581
-122.5136421,37.77882197,-122.512819,37.7779989,0.247031845
-122.4132275,37.77717583,-122.4124044,37.77635276,0.246855951
-122.4198121,37.78293732,-122.418989,37.78211425,0.24673935
-122.4049968,37.79528338,-122.4041737,37.79446031,0.244704699
-122.418989,37.76318364,-122.4181659,37.76236056,0.244671854
-122.3967661,37.78376039,-122.395943,37.78293732,0.24454351
-122.4025276,37.78952189,-122.4017045,37.78869882,0.243398284
-122.4033507,37.78705268,-122.4025276,37.78622961,0.242315563
-122.4354504,37.76318364,-122.4346273,37.76236056,0.240591536
-122.4165198,37.78952189,-122.4156967,37.78869882,0.240509225
-122.4173429,37.78046811,-122.4165198,37.77964504,0.240349342
-122.4222813,37.79692952,-122.4214582,37.79610645,0.240305159
-122.4148737,37.78705268,-122.4140506,37.78622961,0.240055493
-122.4667271,37.77388355,-122.465904,37.77306048,0.240031218
-122.454381,37.76894513,-122.453558,37.76812206,0.240030744
-122.4099352,37.78869882,-122.4091122,37.78787575,0.239708917
-122.4675502,37.77306048,-122.4667271,37.77223741,0.239469587
-122.4815424,37.7475453,-122.4807193,37.74672223,0.239149617
-122.4329812,37.78458346,-122.4321581,37.78376039,0.23905176
-122.3910046,37.73437617,-122.3901815,37.7335531,0.23898275
-122.4239274,37.78705268,-122.4231044,37.78622961,0.238960317
-122.4132275,37.80598329,-122.4124044,37.80516022,0.238637569
-122.4214582,37.7697682,-122.4206351,37.76894513,0.237876579
-122.3910046,37.73519924,-122.3901815,37.73437617,0.237857275
-122.4165198,37.78046811,-122.4156967,37.77964504,0.237465817
-122.4148737,37.80680636,-122.4140506,37.80598329,0.236784833
-122.4099352,37.76565285,-122.4091122,37.76482978,0.236188774
-122.4173429,37.7779989,-122.4165198,37.77717583,0.236124314
-122.4222813,37.78787575,-122.4214582,37.78705268,0.235722713
-122.4140506,37.77717583,-122.4132275,37.77635276,0.235328404
-122.4239274,37.76236056,-122.4231044,37.76153749,0.234809607
-122.3910046,37.73602231,-122.3901815,37.73519924,0.234572529
-122.4058199,37.78293732,-122.4049968,37.78211425,0.234249397
-122.4165198,37.78129118,-122.4156967,37.78046811,0.23359871
-122.4156967,37.76812206,-122.4148737,37.76729899,0.233575521
-122.4206351,37.76812206,-122.4198121,37.76729899,0.233525148
-122.3934738,37.7779989,-122.3926508,37.77717583,0.233421865
-122.4247505,37.76236056,-122.4239274,37.76153749,0.232644828
-122.4461503,37.77717583,-122.4453273,37.77635276,0.232450197
-122.4033507,37.78458346,-122.4025276,37.78376039,0.232386421
-122.3901815,37.73684538,-122.3893585,37.73602231,0.231695576
-122.4206351,37.7697682,-122.4198121,37.76894513,0.231040855
-122.4313351,37.78540653,-122.430512,37.78458346,0.229864503
-122.4321581,37.78458346,-122.4313351,37.78376039,0.229565159
-122.4181659,37.75906828,-122.4173429,37.75824521,0.229031347
-122.407466,37.78211425,-122.406643,37.78129118,0.228744992
-122.4173429,37.78705268,-122.4165198,37.78622961,0.22872162
-122.3811278,37.72861468,-122.3803047,37.72779161,0.228413351
-122.4255736,37.80598329,-122.4247505,37.80516022,0.227509132
-122.4025276,37.78869882,-122.4017045,37.78787575,0.227484627
-122.4124044,37.77717583,-122.4115814,37.77635276,0.227472463
-122.4173429,37.78211425,-122.4165198,37.78129118,0.226544395
-122.4214582,37.76894513,-122.4206351,37.76812206,0.225663012
-122.4362735,37.76153749,-122.4354504,37.76071442,0.225647601
-122.3984122,37.73026082,-122.3975892,37.72943775,0.225198612
-122.4206351,37.76153749,-122.4198121,37.76071442,0.225148033
-122.465904,37.77223741,-122.4650809,37.77141434,0.224855749
-122.3975892,37.79775259,-122.3967661,37.79692952,0.224341285
-122.4288659,37.78622961,-122.4280428,37.78540653,0.224184916
-122.4140506,37.7779989,-122.4132275,37.77717583,0.224173387
-122.4181659,37.75330679,-122.4173429,37.75248372,0.224096914
-122.4049968,37.77717583,-122.4041737,37.77635276,0.223987859
-122.4214582,37.76482978,-122.4206351,37.76400671,0.223729836
-122.418989,37.75659907,-122.4181659,37.755776,0.223579945
-122.4156967,37.7779989,-122.4148737,37.77717583,0.222828197
-122.4115814,37.78705268,-122.4107583,37.78622961,0.222695926
-122.4025276,37.78540653,-122.4017045,37.78458346,0.222445094
-122.4124044,37.74178381,-122.4115814,37.74096074,0.222302386
-122.4099352,37.79857566,-122.4091122,37.79775259,0.222288774
-122.4206351,37.7113302,-122.4198121,37.71050713,0.22200802
-122.4033507,37.78787575,-122.4025276,37.78705268,0.221901704
-122.418989,37.78787575,-122.4181659,37.78705268,0.221689936
-122.418989,37.76236056,-122.4181659,37.76153749,0.220775856
-122.4115814,37.77223741,-122.4107583,37.77141434,0.220642253
-122.4165198,37.76812206,-122.4156967,37.76729899,0.220641383
-122.4156967,37.78540653,-122.4148737,37.78458346,0.220229664
-122.406643,37.78211425,-122.4058199,37.78129118,0.220074385
-122.4156967,37.77635276,-122.4148737,37.77552969,0.219765766
-122.3901815,37.73766845,-122.3893585,37.73684538,0.219567418
-122.4181659,37.78952189,-122.4173429,37.78869882,0.218666503
-122.4173429,37.76812206,-122.4165198,37.76729899,0.218549075
-122.4148737,37.80762943,-122.4140506,37.80680636,0.21833822
-122.4115814,37.8084525,-122.4107583,37.80762943,0.218224373
-122.4214582,37.76729899,-122.4206351,37.76647592,0.217695437
-122.4206351,37.79034496,-122.4198121,37.78952189,0.217302512
-122.4058199,37.78869882,-122.4049968,37.78787575,0.216676276
-122.407466,37.73437617,-122.406643,37.7335531,0.216644461
-122.4041737,37.78705268,-122.4033507,37.78622961,0.216518365
-122.4395658,37.8002218,-122.4387427,37.79939873,0.216405886
-122.4148737,37.77635276,-122.4140506,37.77552969,0.216329777
-122.4198121,37.80351408,-122.418989,37.80269101,0.216281914
-122.4313351,37.78622961,-122.430512,37.78540653,0.215837363
-122.4206351,37.74919144,-122.4198121,37.74836837,0.215351888
-122.3737201,37.73026082,-122.3728971,37.72943775,0.21512204
-122.4206351,37.77059127,-122.4198121,37.7697682,0.214647937
-122.4140506,37.77635276,-122.4132275,37.77552969,0.214508061
-122.4321581,37.78376039,-122.4313351,37.78293732,0.21408139
-122.4181659,37.71215327,-122.4173429,37.7113302,0.213481613
-122.4321581,37.78540653,-122.4313351,37.78458346,0.212532023
-122.4165198,37.76236056,-122.4156967,37.76153749,0.212454351
-122.4025276,37.78705268,-122.4017045,37.78622961,0.212193671
-122.4156967,37.80762943,-122.4148737,37.80680636,0.212107373
-122.4181659,37.71297634,-122.4173429,37.71215327,0.211500438
-122.4049968,37.78376039,-122.4041737,37.78293732,0.211066269
-122.4041737,37.78622961,-122.4033507,37.78540653,0.211056308
-122.4255736,37.7335531,-122.4247505,37.73273003,0.210978681
